query_run_id,pair_id,variant,template_id,dataset_profile_id,intervention_role,mitigation_action,join_shape_id,distribution_key,join_uses_distribution_key,citus_repartition_observed_v2,remote_citus_map_merge_job_count_sum,eligibility_status,colocation_review_candidate,decision_scope,workload_wide_redistribution_safe
20260731T010105Z-pressure-raw-v1-gac__raw-small-balan--909b125b4c53--_cutoff_ts-2026-06-01-00-00-00-00__tenant_modulus-8,pair-b4277ea23cb238dc55126cdc,stressed,gac_fdw_coordinator_local_user_join,raw-small-balanced-v1,positive_case,regional_join_pushdown,,tenant_id,True,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T010117Z-pressure-raw-v1-gac__raw-small-balan--1d4947df47aa--4000__cutoff_ts-2026-06-01-00-00-00-00__limit_k-100,pair-fb25ef68bed9263239a6194e,mitigated,gac_fdw_coordinator_regional_event_topk,raw-small-balanced-v1,positive_case,regional_topk_candidates,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T010129Z-pressure-raw-v1-gac__raw-small-balan--b9033efaac2a--__cutoff_ts-2026-06-01-00-00-00-00__user_id_max-100,pair-f9a37496ac06caecbe1e18fd,stressed,gac_fdw_coordinator_raw_distinct_users,raw-small-balanced-v1,positive_case,regional_prededuplication,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T010141Z-pressure-raw-v1-gac__raw-small-balan--502a72c7b404--26-06-01-00-00-00-00__tenant_modulus-1__limit_k-100,pair-e28e1200a5afd73ef9b321a9,stressed,gac_fdw_coordinator_raw_user_topk,raw-small-balanced-v1,positive_case,regional_partial_aggregation,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T010154Z-pressure-raw-v1-gac__raw-small-balan--ef8ea1e5aa13--0__cutoff_ts-2026-06-01-00-00-00-00__user_id_max-25,pair-c7aaf5c2989ca2887d5477dd,mitigated,gac_fdw_coordinator_regional_distinct_users,raw-small-balanced-v1,positive_case,regional_prededuplication,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T010207Z-pressure-raw-v1-gac__raw-small-balan--1b14a34ff09f--0__cutoff_ts-2026-06-01-00-00-00-00__user_id_max-10,pair-4a877d333e0b6c5c65ae7397,mitigated,gac_fdw_coordinator_regional_distinct_users,raw-small-balanced-v1,positive_case,regional_prededuplication,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T010219Z-pressure-raw-v1-gac__raw-small-balan--db040e5fd4ac--26-06-01-00-00-00-00__tenant_modulus-8__limit_k-100,pair-b825bac6f6af93ede60bdc0f,mitigated,gac_fdw_coordinator_partial_user_topk,raw-small-balanced-v1,positive_case,regional_partial_aggregation,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T010231Z-pressure-raw-v1-gac__raw-small-balan--fd62872a8dc5--26-06-01-00-00-00-00__tenant_modulus-4__limit_k-100,pair-12d76e59fa61657ede9a5645,mitigated,gac_fdw_coordinator_partial_user_topk,raw-small-balanced-v1,positive_case,regional_partial_aggregation,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T010243Z-pressure-raw-v1-gac__raw-small-balan--ed40eebeea38--_cutoff_ts-2026-06-01-00-00-00-00__tenant_modulus-2,pair-3a67174ad470aceae256f159,mitigated,gac_fdw_coordinator_regional_user_join,raw-small-balanced-v1,positive_case,regional_join_pushdown,,tenant_id,True,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T010255Z-pressure-raw-v1-gac__raw-small-balan--fd62872a8dc5--26-06-01-00-00-00-00__tenant_modulus-4__limit_k-100,pair-12d76e59fa61657ede9a5645,mitigated,gac_fdw_coordinator_partial_user_topk,raw-small-balanced-v1,positive_case,regional_partial_aggregation,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T010308Z-pressure-raw-v1-gac__raw-small-balan--b7f92ae67c0e--_cutoff_ts-2026-06-01-00-00-00-00__tenant_modulus-2,pair-3a67174ad470aceae256f159,stressed,gac_fdw_coordinator_local_user_join,raw-small-balanced-v1,positive_case,regional_join_pushdown,,tenant_id,True,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T010320Z-pressure-raw-v1-gac__raw-small-balan--9d05bebfd70d--0__cutoff_ts-2026-06-01-00-00-00-00__user_id_max-10,pair-4a877d333e0b6c5c65ae7397,stressed,gac_fdw_coordinator_raw_distinct_users,raw-small-balanced-v1,positive_case,regional_prededuplication,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T010333Z-pressure-raw-v1-gac__raw-small-balan--e9392168938d--26-06-01-00-00-00-00__tenant_modulus-2__limit_k-100,pair-5220ae74d060ef47b73d888e,stressed,gac_fdw_coordinator_raw_user_topk,raw-small-balanced-v1,positive_case,regional_partial_aggregation,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T010345Z-pressure-raw-v1-gac__raw-small-balan--ebd041236c38--000__cutoff_ts-2026-06-01-00-00-00-00__limit_k-2000,pair-8a49b927b3baf572270175ff,stressed,gac_fdw_coordinator_raw_event_topk,raw-small-balanced-v1,positive_case,regional_topk_candidates,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T010358Z-pressure-raw-v1-gac__raw-small-balan--5d9612ceb08a--64000__cutoff_ts-2026-06-01-00-00-00-00__limit_k-10,pair-a0e50eea8357c6a023ff5fd3,mitigated,gac_fdw_coordinator_regional_event_topk,raw-small-balanced-v1,positive_case,regional_topk_candidates,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T010410Z-pressure-raw-v1-gac__raw-small-balan--9d05bebfd70d--0__cutoff_ts-2026-06-01-00-00-00-00__user_id_max-10,pair-4a877d333e0b6c5c65ae7397,stressed,gac_fdw_coordinator_raw_distinct_users,raw-small-balanced-v1,positive_case,regional_prededuplication,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T010422Z-pressure-raw-v1-gac__raw-small-balan--db040e5fd4ac--26-06-01-00-00-00-00__tenant_modulus-8__limit_k-100,pair-b825bac6f6af93ede60bdc0f,mitigated,gac_fdw_coordinator_partial_user_topk,raw-small-balanced-v1,positive_case,regional_partial_aggregation,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T010434Z-pressure-raw-v1-gac__raw-small-balan--94e8434fa8e4--26-06-01-00-00-00-00__tenant_modulus-8__limit_k-100,pair-b825bac6f6af93ede60bdc0f,stressed,gac_fdw_coordinator_raw_user_topk,raw-small-balanced-v1,positive_case,regional_partial_aggregation,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T010446Z-pressure-raw-v1-gac__raw-small-balan--c512c121cb0d--__cutoff_ts-2026-06-01-00-00-00-00__user_id_max-100,pair-f9a37496ac06caecbe1e18fd,mitigated,gac_fdw_coordinator_regional_distinct_users,raw-small-balanced-v1,positive_case,regional_prededuplication,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T010459Z-pressure-raw-v1-gac__raw-small-balan--29dbd7c6e4c2--0__cutoff_ts-2026-06-01-00-00-00-00__user_id_max-50,pair-ebe693ce5c4425ffbfeac156,mitigated,gac_fdw_coordinator_regional_distinct_users,raw-small-balanced-v1,positive_case,regional_prededuplication,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T010512Z-pressure-raw-v1-gac__raw-small-balan--c512c121cb0d--__cutoff_ts-2026-06-01-00-00-00-00__user_id_max-100,pair-f9a37496ac06caecbe1e18fd,mitigated,gac_fdw_coordinator_regional_distinct_users,raw-small-balanced-v1,positive_case,regional_prededuplication,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T010524Z-pressure-raw-v1-gac__raw-small-balan--2e72bdee302f--000__cutoff_ts-2026-06-01-00-00-00-00__limit_k-5000,pair-c943275c7ce80a140ff5c633,mitigated,gac_fdw_coordinator_regional_event_topk,raw-small-balanced-v1,positive_case,regional_topk_candidates,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T010644Z-pressure-raw-v1-gac__raw-small-balan--4b70d200e6a4--u_tenant_id-1__us_tenant_id-10001__lookback_days-30,pair-9b2146a8e3d326255d57bfa6,mitigated,gac_fdw_multiregion_tenant_point_raw_finalize,raw-small-balanced-v1,negative_control,increase_gac_work_mem,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T010656Z-pressure-raw-v1-gac__raw-small-balan--da0f21dac30c--6-06-01-00-00-00-00__tenant_modulus-2__limit_k-5000,pair-da205a0b77b3e6630493de34,mitigated,gac_fdw_coordinator_raw_user_topk,raw-small-balanced-v1,positive_case,increase_gac_work_mem,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T010709Z-pressure-raw-v1-gac__raw-small-balan--c96855a1ac9f--u_tenant_id-1__us_tenant_id-10001__lookback_days-14,pair-4c0c8a84eafa891bb4864e1c,mitigated,gac_fdw_multiregion_tenant_point_raw_finalize,raw-small-balanced-v1,negative_control,increase_gac_work_mem,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T010721Z-pressure-raw-v1-gac__raw-small-balan--ca8b61f67dfd--of_unix-1782864000__lookback_days-30__min_value-950,pair-4d68d2a6d4b3bb44566e7e9a,mitigated,gac_fdw_multiregion_event_filter_summary,raw-small-balanced-v1,negative_control,increase_gac_work_mem,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T010734Z-pressure-raw-v1-gac__raw-small-balan--081ab046e1a2--6-06-01-00-00-00-00__tenant_modulus-1__limit_k-5000,pair-c67e9c9151cd3f79b39d7e2c,mitigated,gac_fdw_coordinator_raw_user_topk,raw-small-balanced-v1,positive_case,increase_gac_work_mem,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T010746Z-pressure-raw-v1-gac__raw-small-balan--ac4a63de755e--of_unix-1782864000__lookback_days-30__min_value-500,pair-2034afdb01f7315139905266,mitigated,gac_fdw_multiregion_event_filter_summary,raw-small-balanced-v1,negative_control,increase_gac_work_mem,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T010759Z-pressure-raw-v1-gac__raw-small-balan--000d09786ef4--6-06-01-00-00-00-00__tenant_modulus-4__limit_k-5000,pair-646c8cabb45b4109973420ac,mitigated,gac_fdw_coordinator_raw_user_topk,raw-small-balanced-v1,positive_case,increase_gac_work_mem,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T010811Z-pressure-raw-v1-gac__raw-small-balan--0e46f2152100--eu_tenant_id-1__us_tenant_id-10001__lookback_days-1,pair-0f3140749ce196dd71356d43,mitigated,gac_fdw_multiregion_tenant_point_raw_finalize,raw-small-balanced-v1,negative_control,increase_gac_work_mem,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T010823Z-pressure-raw-v1-gac__raw-small-balan--06895f26964d--eu_tenant_id-1__us_tenant_id-10001__lookback_days-7,pair-04c22a9fc525d1b277d0d920,mitigated,gac_fdw_multiregion_tenant_point_raw_finalize,raw-small-balanced-v1,negative_control,increase_gac_work_mem,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T010835Z-pressure-raw-v1-gac__raw-small-balan--da0f21dac30c--6-06-01-00-00-00-00__tenant_modulus-2__limit_k-5000,pair-da205a0b77b3e6630493de34,mitigated,gac_fdw_coordinator_raw_user_topk,raw-small-balanced-v1,positive_case,increase_gac_work_mem,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T010848Z-pressure-raw-v1-gac__raw-small-balan--ee1dd2c4e041--6-06-01-00-00-00-00__tenant_modulus-8__limit_k-5000,pair-5d0984c7acd57827de926246,mitigated,gac_fdw_coordinator_raw_user_topk,raw-small-balanced-v1,positive_case,increase_gac_work_mem,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T010900Z-pressure-raw-v1-gac__raw-small-balan--ca8b61f67dfd--of_unix-1782864000__lookback_days-30__min_value-950,pair-4d68d2a6d4b3bb44566e7e9a,mitigated,gac_fdw_multiregion_event_filter_summary,raw-small-balanced-v1,negative_control,increase_gac_work_mem,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T010913Z-pressure-raw-v1-gac__raw-small-balan--06895f26964d--eu_tenant_id-1__us_tenant_id-10001__lookback_days-7,pair-04c22a9fc525d1b277d0d920,mitigated,gac_fdw_multiregion_tenant_point_raw_finalize,raw-small-balanced-v1,negative_control,increase_gac_work_mem,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T010925Z-pressure-raw-v1-gac__raw-small-balan--081ab046e1a2--6-06-01-00-00-00-00__tenant_modulus-1__limit_k-5000,pair-c67e9c9151cd3f79b39d7e2c,mitigated,gac_fdw_coordinator_raw_user_topk,raw-small-balanced-v1,positive_case,increase_gac_work_mem,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T010938Z-pressure-raw-v1-gac__raw-small-balan--c96855a1ac9f--u_tenant_id-1__us_tenant_id-10001__lookback_days-14,pair-4c0c8a84eafa891bb4864e1c,mitigated,gac_fdw_multiregion_tenant_point_raw_finalize,raw-small-balanced-v1,negative_control,increase_gac_work_mem,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T010951Z-pressure-raw-v1-gac__raw-small-balan--ac4a63de755e--of_unix-1782864000__lookback_days-30__min_value-500,pair-2034afdb01f7315139905266,mitigated,gac_fdw_multiregion_event_filter_summary,raw-small-balanced-v1,negative_control,increase_gac_work_mem,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T011004Z-pressure-raw-v1-gac__raw-small-balan--081ab046e1a2--6-06-01-00-00-00-00__tenant_modulus-1__limit_k-5000,pair-c67e9c9151cd3f79b39d7e2c,mitigated,gac_fdw_coordinator_raw_user_topk,raw-small-balanced-v1,positive_case,increase_gac_work_mem,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T011018Z-pressure-raw-v1-gac__raw-small-balan--ee1dd2c4e041--6-06-01-00-00-00-00__tenant_modulus-8__limit_k-5000,pair-5d0984c7acd57827de926246,mitigated,gac_fdw_coordinator_raw_user_topk,raw-small-balanced-v1,positive_case,increase_gac_work_mem,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T011031Z-pressure-raw-v1-gac__raw-small-balan--3a11a4fa20a5--of_unix-1782864000__lookback_days-30__min_value-900,pair-21c81f6894e355cd61af0d88,mitigated,gac_fdw_multiregion_event_filter_summary,raw-small-balanced-v1,negative_control,increase_gac_work_mem,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T011043Z-pressure-raw-v1-gac__raw-small-balan--000d09786ef4--6-06-01-00-00-00-00__tenant_modulus-4__limit_k-5000,pair-646c8cabb45b4109973420ac,mitigated,gac_fdw_coordinator_raw_user_topk,raw-small-balanced-v1,positive_case,increase_gac_work_mem,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T011055Z-pressure-raw-v1-gac__raw-small-balan--61970d447b5c--of_unix-1782864000__lookback_days-30__min_value-990,pair-98d1870d0e1cc9dadb37d70c,mitigated,gac_fdw_multiregion_event_filter_summary,raw-small-balanced-v1,negative_control,increase_gac_work_mem,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T011108Z-pressure-raw-v1-gac__raw-small-balan--3a11a4fa20a5--of_unix-1782864000__lookback_days-30__min_value-900,pair-21c81f6894e355cd61af0d88,mitigated,gac_fdw_multiregion_event_filter_summary,raw-small-balanced-v1,negative_control,increase_gac_work_mem,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T011121Z-pressure-raw-v1-gac__raw-small-balan--2b08085f66a1---06-01-00-00-00-00__tenant_modulus-16__limit_k-5000,pair-aaad0443ee33e689eb8e576d,mitigated,gac_fdw_coordinator_raw_user_topk,raw-small-balanced-v1,positive_case,increase_gac_work_mem,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T011133Z-pressure-raw-v1-gac__raw-small-balan--61970d447b5c--of_unix-1782864000__lookback_days-30__min_value-990,pair-98d1870d0e1cc9dadb37d70c,mitigated,gac_fdw_multiregion_event_filter_summary,raw-small-balanced-v1,negative_control,increase_gac_work_mem,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T011146Z-pressure-raw-v1-gac__raw-small-balan--2b08085f66a1---06-01-00-00-00-00__tenant_modulus-16__limit_k-5000,pair-aaad0443ee33e689eb8e576d,mitigated,gac_fdw_coordinator_raw_user_topk,raw-small-balanced-v1,positive_case,increase_gac_work_mem,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T011158Z-pressure-raw-v1-gac__raw-small-balan--da0f21dac30c--6-06-01-00-00-00-00__tenant_modulus-2__limit_k-5000,pair-da205a0b77b3e6630493de34,mitigated,gac_fdw_coordinator_raw_user_topk,raw-small-balanced-v1,positive_case,increase_gac_work_mem,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T011210Z-pressure-raw-v1-gac__raw-small-balan--ac4a63de755e--of_unix-1782864000__lookback_days-30__min_value-500,pair-2034afdb01f7315139905266,mitigated,gac_fdw_multiregion_event_filter_summary,raw-small-balanced-v1,negative_control,increase_gac_work_mem,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T011222Z-pressure-raw-v1-gac__raw-small-balan--4b70d200e6a4--u_tenant_id-1__us_tenant_id-10001__lookback_days-30,pair-9b2146a8e3d326255d57bfa6,mitigated,gac_fdw_multiregion_tenant_point_raw_finalize,raw-small-balanced-v1,negative_control,increase_gac_work_mem,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T011234Z-pressure-raw-v1-gac__raw-small-balan--06895f26964d--eu_tenant_id-1__us_tenant_id-10001__lookback_days-7,pair-04c22a9fc525d1b277d0d920,mitigated,gac_fdw_multiregion_tenant_point_raw_finalize,raw-small-balanced-v1,negative_control,increase_gac_work_mem,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T011246Z-pressure-raw-v1-gac__raw-small-balan--3a11a4fa20a5--of_unix-1782864000__lookback_days-30__min_value-900,pair-21c81f6894e355cd61af0d88,mitigated,gac_fdw_multiregion_event_filter_summary,raw-small-balanced-v1,negative_control,increase_gac_work_mem,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
